date	author	section	price	sold
1761-08-09	Campistron (Jean Galbert de)	parterre	1	327
1761-08-09	Molière (Jean-Baptiste Poquelin dit)	parterre	1	327
1761-08-10	Racine (Jean)	parterre	1	570
1761-08-10	Boissy (Louis de)	parterre	1	570
1761-08-12	Racine (Jean)	parterre	1	354
1761-08-12	Marivaux (Pierre de)	parterre	1	354
1761-08-13	Campistron (Jean Galbert de)	parterre	1	139
1761-08-13	Molière (Jean-Baptiste Poquelin dit)	parterre	1	139
1761-08-14	Voltaire (François-Marie Arouet dit)	parterre	1	466
1761-08-14	Voltaire (François-Marie Arouet dit)	parterre	1	466
1761-08-16	Regnard (Jean-François)	parterre	1	290
1761-08-16	Dancourt (Florent Carton dit)	parterre	1	290
1761-08-17	Voltaire (François-Marie Arouet dit)	parterre	1	363
1761-08-17	Bellecour	parterre	1	363
1761-08-19	Voltaire (François-Marie Arouet dit)	parterre	1	246
1761-08-19	Bellecour	parterre	1	246
1761-08-20	Regnard (Jean-François)	parterre	1	82
1761-08-20	La Fontaine (Jean de)	parterre	1	82
1761-08-22	Voltaire (François-Marie Arouet dit)	parterre	1	306
1761-08-22	Bellecour	parterre	1	306
1761-08-23	Lesage (Alain-René)	parterre	1	91
1761-08-23	Boindin (Nicolas)	parterre	1	91
1761-08-24	Voltaire (François-Marie Arouet dit)	parterre	1	311
1761-08-24	Imbert (Barthélemy)	parterre	1	311
1761-08-25	Molière (Jean-Baptiste Poquelin dit)	parterre	1	92
1761-08-25	Dancourt (Florent Carton dit)	parterre	1	92
1761-08-26	Le Franc de Pompignan (Jean-Jacques)	parterre	1	210
1761-08-26	Imbert (Barthélemy)	parterre	1	210
1761-08-27	Regnard (Jean-François)	parterre	1	145
1761-08-27	Lesage (Alain-René)	parterre	1	145
1761-08-29	Destouches	parterre	1	196
1761-08-29	Imbert (Barthélemy)	parterre	1	196
1761-08-30	Voltaire (François-Marie Arouet dit)	parterre	1	263
1761-08-30	Dancourt (Florent Carton dit)	parterre	1	263
1761-08-31	Racine (Jean)	parterre	1	204
1761-08-31	Guyot de Merville (Michel)	parterre	1	204
1761-09-02	Voltaire (François-Marie Arouet dit)	parterre	1	227
1761-09-02	Dancourt (Florent Carton dit)	parterre	1	227
1761-09-03	Molière (Jean-Baptiste Poquelin dit)	parterre	1	145
1761-09-03	Dancourt (Florent Carton dit)	parterre	1	145
1761-09-05	Voltaire (François-Marie Arouet dit)	parterre	1	291
1761-09-05	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	1	291
1761-09-06	Dancourt (Florent Carton dit)	parterre	1	166
1761-09-06	Dancourt (Florent Carton dit)	parterre	1	166
1761-09-07	Corneille (Pierre)	parterre	1	261
1761-09-07	Boissy (Louis de)	parterre	1	261
1761-09-10	Dancourt (Florent Carton dit)	parterre	1	126
1761-09-10	Molière (Jean-Baptiste Poquelin dit) / arrangée et versifiée par Corneille (Thomas)	parterre	1	174
1761-09-10	Legrand (Marc-Antoine)	parterre	1	126
1761-09-10	Molière (Jean-Baptiste Poquelin dit)	parterre	1	174
1761-09-12	Voltaire (François-Marie Arouet dit)	parterre	1	517
1761-09-12	Poisson (Philippe)	parterre	1	517
1761-09-13	Dancourt (Florent Carton dit)	parterre	1	218
1761-09-13	Boursault (Edme)	parterre	1	218
1761-09-14	Voltaire (François-Marie Arouet dit)	parterre	1	381
1761-09-14	Dancourt (Florent Carton dit)	parterre	1	381
1761-09-16	Guimond de La Touche (Claude)	parterre	1	400
1761-09-16	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	400
1761-09-17	Lesage (Alain-René)	parterre	1	157
1761-09-17	Molière (Jean-Baptiste Poquelin dit)	parterre	1	157
1761-09-19	Guimond de La Touche (Claude)	parterre	1	399
1761-09-19	Fagan (Barthélemy-Christophe)	parterre	1	399
1761-09-20	Regnard (Jean-François)	parterre	1	210
1761-09-20	Dancourt (Florent Carton dit)	parterre	1	210
1761-09-21	La Grange-Chancel (François-Joseph de)	parterre	1	554
1761-09-21	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	1	554
1761-09-23	Voltaire (François-Marie Arouet dit)	parterre	1	478
1761-09-23	Du Fresny (Charles)	parterre	1	478
1761-09-24	Molière (Jean-Baptiste Poquelin dit)	parterre	1	119
1761-09-24	Destouches	parterre	1	119
1761-09-26	Voltaire (François-Marie Arouet dit)	parterre	1	358
1761-09-26	Marivaux (Pierre de)	parterre	1	358
1761-09-27	Molière (Jean-Baptiste Poquelin dit)	parterre	1	195
1761-09-27	Molière (Jean-Baptiste Poquelin dit)	parterre	1	195
1761-09-28	Voltaire (François-Marie Arouet dit)	parterre	1	247
1761-09-28	Boissy (Louis de)	parterre	1	247
1761-09-29	Dancourt (Florent Carton dit)	parterre	1	144
1761-09-29	Hauteroche (Noël Lebreton, sieur de)	parterre	1	144
1761-09-30	Voltaire (François-Marie Arouet dit)	parterre	1	325
1761-09-30	Marivaux (Pierre de)	parterre	1	325
1761-10-01	Regnard (Jean-François)	parterre	1	122
1761-10-01	Legrand (Marc-Antoine)	parterre	1	122
1761-10-03	Voltaire (François-Marie Arouet dit)	parterre	1	382
1761-10-03	Du Fresny (Charles)	parterre	1	382
1761-10-04	Molière (Jean-Baptiste Poquelin dit)	parterre	1	209
1761-10-04	Lesage (Alain-René)	parterre	1	209
1761-10-05	Racine (Jean)	parterre	1	366
1761-10-05	Cahusac (Louis de)	parterre	1	366
1761-10-07	Voltaire (François-Marie Arouet dit)	parterre	1	300
1761-10-07	Hauteroche (Noël Lebreton, sieur de)	parterre	1	300
1761-10-08	Molière (Jean-Baptiste Poquelin dit)	parterre	1	165
1761-10-08	Fagan (Barthélemy-Christophe)	parterre	1	165
1761-10-09	Montfleury (Antoine Jacob dit)	parterre	1	419
1761-10-09	Brueys (David-Augustin de)	parterre	1	419
1761-10-10	Voltaire (François-Marie Arouet dit)	parterre	1	337
1761-10-10	Molière (Jean-Baptiste Poquelin dit)	parterre	1	337
1761-10-11	Montfleury (Antoine Jacob dit)	parterre	1	469
1761-10-11	La Chapelle (Jean de)	parterre	1	469
1761-10-12	Racine (Jean)	parterre	1	426
1761-10-12	La Chapelle (Jean de)	parterre	1	426
1761-10-14	La Chaussée (Pierre-Claude)	parterre	1	364
1761-10-14	Fagan (Barthélemy-Christophe)	parterre	1	364
1761-10-15	Corneille (Thomas)	parterre	1	253
1761-10-15	Molière (Jean-Baptiste Poquelin dit)	parterre	1	253
1761-10-17	Crébillon (Prosper Jolyot de)	parterre	1	554
1761-10-17	Dancourt (Florent Carton dit)	parterre	1	554
1761-10-18	Molière (Jean-Baptiste Poquelin dit)	parterre	1	519
1761-10-18	La Chapelle (Jean de)	parterre	1	519
1761-10-19	Crébillon (Prosper Jolyot de)	parterre	1	394
1761-10-19	Poisson (Philippe)	parterre	1	394
1761-10-20	Regnard (Jean-François)	parterre	1	304
1761-10-20	Lesage (Alain-René)	parterre	1	304
1761-10-21	Racine (Jean)	parterre	1	385
1761-10-21	Legrand (Marc-Antoine)	parterre	1	385
1761-10-22	Regnard (Jean-François)	parterre	1	405
1761-10-22	Boursault (Edme)	parterre	1	405
1761-10-23	Regnard (Jean-François)	parterre	1	122
1761-10-23	Legrand (Marc-Antoine)	parterre	1	122
1761-10-24	Racine (Jean)	parterre	1	374
1761-10-24	Fagan (Barthélemy-Christophe)	parterre	1	374
1761-10-25	Scarron (Paul)	parterre	1	536
1761-10-25	Legrand (Marc-Antoine)	parterre	1	536
1761-10-26	Scarron (Paul)	parterre	1	369
1761-10-26	Molière (Jean-Baptiste Poquelin dit)	parterre	1	369
1761-10-28	Racine (Jean)	parterre	1	529
1761-10-28	Boissy (Louis de)	parterre	1	529
1761-10-30	Corneille (Pierre)	parterre	1	189
1761-10-30	Dancourt (Florent Carton dit)	parterre	1	189
1761-10-31	Racine (Jean), Moreau (Jean-Baptiste)	parterre	1	514
1761-10-31	Boissy (Louis de)	parterre	1	514
1761-11-02	La Chaussée (Pierre-Claude)	parterre	1	463
1761-11-02	Molière (Jean-Baptiste Poquelin dit)	parterre	1	463
1761-11-03	Voltaire (François-Marie Arouet dit)	parterre	1	496
1761-11-03	Boissy (Louis de)	parterre	1	496
1761-11-04	La Chaussée (Pierre-Claude)	parterre	1	313
1761-11-04	Legrand (Marc-Antoine)	parterre	1	313
1761-11-06	Molière (Jean-Baptiste Poquelin dit)	parterre	1	180
1761-11-06	Legrand (Marc-Antoine)	parterre	1	180
1761-11-07	La Chaussée (Pierre-Claude)	parterre	1	411
1761-11-07	Boissy (Louis de)	parterre	1	411
1761-11-08	Racine (Jean), Moreau (Jean-Baptiste)	parterre	1	572
1761-11-08	Molière (Jean-Baptiste Poquelin dit)	parterre	1	572
1761-11-09	Du Fresny (Charles)	parterre	1	320
1761-11-09	Boissy (Louis de)	parterre	1	320
1761-11-11	Scarron (Paul)	parterre	1	504
1761-11-11	Palaprat (Jean de)	parterre	1	504
1761-11-13	Molière (Jean-Baptiste Poquelin dit)	parterre	1	236
1761-11-13	Poisson (Philippe)	parterre	1	236
1761-11-14	Voltaire (François-Marie Arouet dit)	parterre	1	567
1761-11-14	Brueys (David-Augustin de)	parterre	1	374
1761-11-14	Saint-Foix (Germain-François Poullain de)	parterre	1	374
1761-11-14	Boissy (Louis de)	parterre	1	567
1761-11-16	Voltaire (François-Marie Arouet dit)	parterre	1	342
1761-11-16	Boindin (Nicolas)	parterre	1	342
1761-11-18	Longepierre (Hilaire-Bernard de)	parterre	1	473
1761-11-18	Dancourt (Florent Carton dit)	parterre	1	473
1761-11-20	Dancourt (Florent Carton dit)	parterre	1	167
1761-11-20	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	167
1761-11-21	Voltaire (François-Marie Arouet dit)	parterre	1	560
1761-11-21	Marivaux (Pierre de)	parterre	1	560
1761-11-22	Quinault (Philippe)	parterre	1	418
1761-11-22	Molière (Jean-Baptiste Poquelin dit)	parterre	1	418
1761-11-23	Racine (Jean)	parterre	1	342
1761-11-23	Boissy (Louis de)	parterre	1	342
1761-11-25	Corneille (Pierre)	parterre	1	496
1761-11-25	Collet de Messine (Jean-Baptiste)	parterre	1	496
1761-11-27	Marivaux (Pierre de)	parterre	1	321
1761-11-27	Molière (Jean-Baptiste Poquelin dit)	parterre	1	321
1761-11-28	Corneille (Pierre)	parterre	1	540
1761-11-28	Collet de Messine (Jean-Baptiste)	parterre	1	540
1761-11-29	Lesage (Alain-René)	parterre	1	430
1761-11-29	Molière (Jean-Baptiste Poquelin dit)	parterre	1	430
1761-11-30	Corneille (Pierre)	parterre	1	559
1761-11-30	Collet de Messine (Jean-Baptiste)	parterre	1	559
1761-12-02	Corneille (Pierre)	parterre	1	521
1761-12-02	Dancourt (Florent Carton dit)	parterre	1	521
1761-12-04	Regnard (Jean-François)	parterre	1	320
1761-12-04	Racine (Jean)	parterre	1	320
1761-12-05	Corneille (Pierre)	parterre	1	476
1761-12-05	Hauteroche (Noël Lebreton, sieur de)	parterre	1	476
1761-12-06	Destouches (Philippe Néricault dit)	parterre	1	458
1761-12-06	Dancourt (Florent Carton dit)	parterre	1	458
1761-12-07	Corneille (Pierre)	parterre	1	535
1761-12-07	Saurin (Bernard-Joseph)	parterre	1	535
1761-12-09	Corneille (Pierre)	parterre	1	422
1761-12-09	Saurin (Bernard-Joseph)	parterre	1	422
1761-12-11	Boursault (Edme)	parterre	1	225
1761-12-11	Molière (Jean-Baptiste Poquelin dit)	parterre	1	225
1761-12-12	Corneille (Pierre)	parterre	1	520
1761-12-12	Saurin (Bernard-Joseph)	parterre	1	520
1761-12-13	Molière (Jean-Baptiste Poquelin dit)	parterre	1	469
1761-12-13	Hauteroche (Noël Lebreton, sieur de)	parterre	1	469
1761-12-14	Destouches	parterre	1	342
1761-12-14	Legrand (Marc-Antoine)	parterre	1	342
1761-12-16	Racine (Jean)	parterre	1	528
1761-12-16	Boursault (Edme)	parterre	1	528
1761-12-18	Regnard (Jean-François)	parterre	1	316
1761-12-18	Brueys (David-Augustin de)	parterre	1	316
1761-12-19	Voltaire (François-Marie Arouet dit)	parterre	1	407
1761-12-19	Saurin (Bernard-Joseph)	parterre	1	407
1761-12-20	Destouches	parterre	1	412
1761-12-20	Dancourt (Florent Carton dit)	parterre	1	412
1761-12-21	Baron	parterre	1	461
1761-12-21	Dancourt (Florent Carton dit)	parterre	1	461
1761-12-23	Voltaire (François-Marie Arouet dit)	parterre	1	389
1761-12-23	Boissy (Louis de)	parterre	1	389
1761-12-26	Racine (Jean), Moreau (Jean-Baptiste)	parterre	1	553
1761-12-26	Destouches	parterre	1	553
1761-12-27	Scarron (Paul)	parterre	1	377
1761-12-27	Dancourt (Florent Carton dit)	parterre	1	377
1761-12-28	Destouches	parterre	1	430
1761-12-28	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	430
1761-12-29	Voltaire (François-Marie Arouet dit)	parterre	1	381
1761-12-29	Du Fresny (Charles)	parterre	1	381
1761-12-31	Voltaire (François-Marie Arouet dit)	parterre	1	328
1761-12-31	Molière (Jean-Baptiste Poquelin dit)	parterre	1	328
1762-01-01	Gresset (Jean-Baptiste-Louis)	parterre	1	485
1762-01-01	Molière (Jean-Baptiste Poquelin dit)	parterre	1	485
1762-01-02	Voltaire (François-Marie Arouet dit)	parterre	1	415
1762-01-02	Fagan (Barthélemy-Christophe)	parterre	1	415
1762-01-03	Molière (Jean-Baptiste Poquelin dit)	parterre	1	363
1762-01-03	Dancourt (Florent Carton dit)	parterre	1	363
1762-01-04	Voltaire (François-Marie Arouet dit)	parterre	1	401
1762-01-04	Poisson (Philippe)	parterre	1	401
1762-01-06	Voltaire (François-Marie Arouet dit)	parterre	1	465
1762-01-06	Marivaux (Pierre de)	parterre	1	465
1762-01-08	Montfleury (Antoine Jacob dit)	parterre	1	219
1762-01-08	La Font (Joseph de)	parterre	1	219
1762-01-09	Voltaire (François-Marie Arouet dit)	parterre	1	444
1762-01-09	La Motte (Antoine Houdar de)	parterre	1	444
1762-01-10	Lesage (Alain-René)	parterre	1	363
1762-01-10	Destouches	parterre	1	363
1762-01-11	Voltaire (François-Marie Arouet dit)	parterre	1	404
1762-01-11	Boissy (Louis de)	parterre	1	404
1762-01-13	Voltaire (François-Marie Arouet dit)	parterre	1	436
1762-01-13	Molière (Jean-Baptiste Poquelin dit)	parterre	1	436
1762-01-15	Molière (Jean-Baptiste Poquelin dit)	parterre	1	281
1762-01-15	Legrand (Marc-Antoine)	parterre	1	281
1762-01-16	Voltaire (François-Marie Arouet dit)	parterre	1	448
1762-01-16	Legrand (Marc-Antoine)	parterre	1	448
1762-01-17	Regnard (Jean-François)	parterre	1	498
1762-01-17	La Chapelle (Jean de)	parterre	1	498
1762-01-18	Voltaire (François-Marie Arouet dit)	parterre	1	414
1762-01-18	Regnard (Jean-François)	parterre	1	414
1762-01-20	Voltaire (François-Marie Arouet dit)	parterre	1	427
1762-01-20	Lesage (Alain-René)	parterre	1	427
1762-01-22	Corneille (Thomas)	parterre	1	245
1762-01-22	Legrand (Marc-Antoine)	parterre	1	245
1762-01-23	Voltaire (François-Marie Arouet dit)	parterre	1	470
1762-01-23	Regnard (Jean-François)	parterre	1	470
1762-01-24	Voltaire (François-Marie Arouet dit)	parterre	1	555
1762-01-24	Boissy (Louis de)	parterre	1	555
1762-01-25	Voltaire (François-Marie Arouet dit)	parterre	1	518
1762-01-25	Poisson (Philippe)	parterre	1	518
1762-01-27	Voltaire (François-Marie Arouet dit)	parterre	1	422
1762-01-27	Guyot de Merville (Michel)	parterre	1	422
1762-01-29	Regnard (Jean-François)	parterre	1	468
1762-01-29	La Font (Joseph de)	parterre	1	468
1762-01-30	Voltaire (François-Marie Arouet dit)	parterre	1	496
1762-01-30	Dancourt (Florent Carton dit)	parterre	1	496
1762-01-31	Guimond de La Touche (Claude)	parterre	1	563
1762-01-31	Destouches	parterre	1	563
1762-02-01	Voltaire (François-Marie Arouet dit)	parterre	1	337
1762-02-01	Desmahis (Joseph-François-Edouard de Corsembleu)	parterre	1	337
1762-02-03	Voltaire (François-Marie Arouet dit)	parterre	1	404
1762-02-03	Desmahis (Joseph-François-Edouard de Corsembleu)	parterre	1	404
1762-02-05	Dancourt (Florent Carton dit)	parterre	1	213
1762-02-05	Lesage (Alain-René)	parterre	1	213
1762-02-06	Voltaire (François-Marie Arouet dit)	parterre	1	488
1762-02-06	Boissy (Louis de)	parterre	1	488
1762-02-07	Voltaire (François-Marie Arouet dit)	parterre	1	547
1762-02-07	Hauteroche (Noël Lebreton, sieur de)	parterre	1	547
1762-02-08	Voltaire (François-Marie Arouet dit)	parterre	1	379
1762-02-08	Legrand (Marc-Antoine)	parterre	1	379
1762-02-09	Regnard (Jean-François)	parterre	1	108
1762-02-09	Molière (Jean-Baptiste Poquelin dit)	parterre	1	108
1762-02-10	Voltaire (François-Marie Arouet dit)	parterre	1	301
1762-02-10	Marivaux (Pierre de)	parterre	1	301
1762-02-11	Voltaire (François-Marie Arouet dit)	parterre	1	189
1762-02-11	Legrand (Marc-Antoine)	parterre	1	189
1762-02-12	Lesage (Alain-René)	parterre	1	211
1762-02-12	Destouches	parterre	1	211
1762-02-13	Guimond de La Touche (Claude)	parterre	1	455
1762-02-13	Desmahis (Joseph-François-Edouard de Corsembleu)	parterre	1	455
1762-02-14	Corneille (Pierre)	parterre	1	546
1762-02-14	Marivaux (Pierre de)	parterre	1	546
1762-02-15	Voltaire (François-Marie Arouet dit)	parterre	1	387
1762-02-15	Legrand (Marc-Antoine)	parterre	1	387
1762-02-17	Corneille (Pierre)	parterre	1	384
1762-02-17	Legrand (Marc-Antoine)	parterre	1	384
1762-02-18	Baron (Michel Boyron dit)	parterre	1	238
1762-02-18	Brueys (David-Augustin de)	parterre	1	238
1762-02-19	Regnard (Jean-François)	parterre	1	149
1762-02-19	Legrand (Marc-Antoine)	parterre	1	149
1762-02-20	Voltaire (François-Marie Arouet dit)	parterre	1	546
1762-02-20	Legrand (Marc-Antoine)	parterre	1	546
1762-02-21	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	1	469
1762-02-21	Dancourt (Florent Carton dit)	parterre	1	469
1762-02-22	Molière (Jean-Baptiste Poquelin dit)	parterre	1	508
1762-02-22	Molière (Jean-Baptiste Poquelin dit)	parterre	1	508
1762-02-23	Voltaire (François-Marie Arouet dit)	parterre	1	518
1762-02-23	Fagan (Barthélemy-Christophe)	parterre	1	518
1762-02-24	Molière (Jean-Baptiste Poquelin dit)	parterre	1	392
1762-02-24	Boissy (Louis de)	parterre	1	392
1762-02-25	Racine (Jean), Moreau (Jean-Baptiste)	parterre	1	582
1762-02-25	Dancourt (Florent Carton dit)	parterre	1	582
1762-02-27	Voltaire (François-Marie Arouet dit)	parterre	1	546
1762-02-27	Boursault (Edme)	parterre	1	546
1762-02-28	Montfleury (Antoine Jacob dit)	parterre	1	369
1762-02-28	Dancourt (Florent Carton dit)	parterre	1	369
1762-03-01	Voltaire (François-Marie Arouet dit)	parterre	1	308
1762-03-01	Boissy (Louis de)	parterre	1	308
1762-03-03	Marin (François-Louis-Claude)	parterre	1	465
1762-03-03	Molière (Jean-Baptiste Poquelin dit)	parterre	1	465
1762-03-04	Regnard (Jean-François)	parterre	1	168
1762-03-04	Legrand (Marc-Antoine)	parterre	1	168
1762-03-05	Dancourt (Florent Carton dit)	parterre	1	145
1762-03-05	Dancourt (Florent Carton dit)	parterre	1	145
1762-03-06	La Motte (Antoine Houdar de)	parterre	1	442
1762-03-06	Boissy (Louis de)	parterre	1	442
1762-03-07	Corneille (Thomas)	parterre	1	432
1762-03-07	Molière (Jean-Baptiste Poquelin dit)	parterre	1	432
1762-03-08	Piron (Alexis)	parterre	1	320
1762-03-08	Regnard (Jean-François)	parterre	1	320
1762-03-10	Guimond de La Touche (Claude)	parterre	1	436
1762-03-10	Palaprat (Jean de)	parterre	1	436
1762-03-12	Molière (Jean-Baptiste Poquelin dit)	parterre	1	214
1762-03-12	Dancourt (Florent Carton dit)	parterre	1	214
1762-03-13	Voltaire (François-Marie Arouet dit)	parterre	1	470
1762-03-13	Saurin (Bernard-Joseph)	parterre	1	470
1762-03-14	Baron (Michel Boyron dit)	parterre	1	414
1762-03-14	Poisson (Raymond)	parterre	1	414
1762-03-15	Graffigny (Françoise de)	parterre	1	271
1762-03-15	Desmahis (Joseph-François-Edouard de Corsembleu)	parterre	1	271
1762-03-17	Cordier de Saint-Firmin (Edmond)	parterre	1	453
1762-03-17	Legrand (Marc-Antoine)	parterre	1	453
1762-03-19	Molière (Jean-Baptiste Poquelin dit)	parterre	1	255
1762-03-19	Legrand (Marc-Antoine)	parterre	1	255
1762-03-20	Cordier de Saint-Firmin (Edmond)	parterre	1	459
1762-03-20	Saint-Foix (Germain-François Poullain de)	parterre	1	459
1762-03-21	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	1	418
1762-03-21	Boissy (Louis de)	parterre	1	418
1762-03-22	Cordier de Saint-Firmin (Edmond)	parterre	1	445
1762-03-22	Molière (Jean-Baptiste Poquelin dit)	parterre	1	445
1762-03-24	Le Franc de Pompignan (Jean-Jacques)	parterre	1	222
1762-03-24	Poisson (Philippe)	parterre	1	222
1762-03-26	Graffigny (Françoise de)	parterre	1	203
1762-03-26	Graffigny (Françoise de)	parterre	1	203
1762-03-26	Molière (Jean-Baptiste Poquelin dit)	parterre	1	203
1762-03-26	Molière (Jean-Baptiste Poquelin dit)	parterre	1	203
1762-03-27	Voltaire (François-Marie Arouet dit)	parterre	1	540
1762-03-27	Saint-Foix (Germain-François Poullain de)	parterre	1	540
1762-04-19	Cordier de Saint-Firmin (Edmond)	parterre	1	432
1762-04-19	Cahusac (Louis de)	parterre	1	432
1762-04-20	Regnard (Jean-François)	parterre	1	110
1762-04-20	Dancourt (Florent Carton dit)	parterre	1	110
1762-04-21	Cordier de Saint-Firmin (Edmond)	parterre	1	216
1762-04-21	Collet de Messine (Jean-Baptiste)	parterre	1	216
1762-04-22	Molière (Jean-Baptiste Poquelin dit)	parterre	1	101
1762-04-22	Molière (Jean-Baptiste Poquelin dit)	parterre	1	101
1762-04-23	Corneille (Pierre)	parterre	1	139
1762-04-23	Hauteroche (Noël Lebreton, sieur de)	parterre	1	139
1762-04-24	Cordier de Saint-Firmin (Edmond)	parterre	1	372
1762-04-24	Guyot de Merville (Michel)	parterre	1	372
1762-04-25	Destouches	parterre	1	211
1762-04-25	Legrand (Marc-Antoine)	parterre	1	211
1762-04-26	Guimond de La Touche (Claude)	parterre	1	359
1762-04-26	Molière (Jean-Baptiste Poquelin dit)	parterre	1	359
1762-04-27	Molière (Jean-Baptiste Poquelin dit)	parterre	1	98
1762-04-27	Fagan (Barthélemy-Christophe)	parterre	1	98
1762-04-28	Corneille (Pierre)	parterre	1	403
1762-04-28	Molière (Jean-Baptiste Poquelin dit)	parterre	1	403
1762-04-29	La Chaussée (Pierre-Claude)	parterre	1	132
1762-04-29	Dancourt (Florent Carton dit)	parterre	1	132
1762-04-30	Montfleury (Antoine Jacob dit)	parterre	1	229
1762-04-30	Molière (Jean-Baptiste Poquelin dit)	parterre	1	229
1762-05-01	Voltaire (François-Marie Arouet dit)	parterre	1	585
1762-05-01	Destouches	parterre	1	177
1762-05-01	Molière (Jean-Baptiste Poquelin dit)	parterre	1	585
1762-05-01	Legrand (Marc-Antoine)	parterre	1	177
1762-05-02	Hauteroche (Noël Lebreton, sieur de)	parterre	1	397
1762-05-02	Dancourt (Florent Carton dit)	parterre	1	397
1762-05-03	Piron (Alexis)	parterre	1	354
1762-05-03	Molière (Jean-Baptiste Poquelin dit)	parterre	1	354
1762-05-05	Hauteroche (Noël Lebreton, sieur de)	parterre	1	374
1762-05-05	Dancourt (Florent Carton dit)	parterre	1	374
1762-05-06	Belloy (Pierre Laurent de)	parterre	1	468
1762-05-06	La Fontaine (Jean de)	parterre	1	468
1762-05-07	Corneille (Pierre)	parterre	1	140
1762-05-07	Du Fresny (Charles)	parterre	1	140
1762-05-08	Belloy (Pierre Laurent de)	parterre	1	468
1762-05-08	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	468
1762-05-09	Piron (Alexis)	parterre	1	216
1762-05-09	Legrand (Marc-Antoine)	parterre	1	216
1762-05-10	Belloy (Pierre Laurent de)	parterre	1	476
1762-05-10	Fagan (Barthélemy-Christophe)	parterre	1	476
1762-05-11	Molière (Jean-Baptiste Poquelin dit)	parterre	1	129
1762-05-11	La Font (Joseph de)	parterre	1	129
1762-05-12	Belloy (Pierre Laurent de)	parterre	1	470
1762-05-12	Poisson (Philippe)	parterre	1	470
1762-05-13	Campistron (Jean Galbert de)	parterre	1	120
1762-05-13	Lesage (Alain-René)	parterre	1	120
1762-05-14	Regnard (Jean-François)	parterre	1	80
1762-05-14	Legrand (Marc-Antoine)	parterre	1	80
1762-05-15	Belloy (Pierre Laurent de)	parterre	1	471
1762-05-15	Du Fresny (Charles)	parterre	1	471
1762-05-16	Boursault (Edme)	parterre	1	211
1762-05-16	Regnard (Jean-François)	parterre	1	211
1762-05-17	Belloy (Pierre Laurent de)	parterre	1	471
1762-05-17	Dancourt (Florent Carton dit)	parterre	1	471
1762-05-18	Graffigny (Françoise de)	parterre	1	118
1762-05-18	Boissy (Louis de)	parterre	1	118
1762-05-19	Belloy (Pierre Laurent de)	parterre	1	440
1762-05-19	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	1	440
1762-05-21	Dancourt (Florent Carton dit)	parterre	1	102
1762-05-21	Racine (Jean)	parterre	1	102
1762-05-22	Belloy (Pierre Laurent de)	parterre	1	480
1762-05-22	Dancourt (Florent Carton dit)	parterre	1	480
1762-05-23	Molière (Jean-Baptiste Poquelin dit)	parterre	1	128
1762-05-23	Hauteroche (Noël Lebreton, sieur de)	parterre	1	128
1762-05-24	Belloy (Pierre Laurent de)	parterre	1	261
1762-05-24	Boissy (Louis de)	parterre	1	261
1762-05-25	Molière (Jean-Baptiste Poquelin dit)	parterre	1	100
1762-05-25	Regnard (Jean-François)	parterre	1	100
1762-05-26	Belloy (Pierre Laurent de)	parterre	1	373
1762-05-26	Collet de Messine (Jean-Baptiste)	parterre	1	373
1762-05-27	Dancourt (Florent Carton dit)	parterre	1	75
1762-05-27	Dancourt (Florent Carton dit)	parterre	1	75
1762-05-28	Destouches	parterre	1	156
1762-05-28	Boissy (Louis de)	parterre	1	156
1762-05-29	Belloy (Pierre Laurent de)	parterre	1	428
1762-05-29	La Motte (Antoine Houdar de)	parterre	1	428
1762-05-31	Belloy (Pierre Laurent de)	parterre	1	509
1762-05-31	Marivaux (Pierre de)	parterre	1	509
1762-06-01	Molière (Jean-Baptiste Poquelin dit) / arrangée et versifiée par Corneille (Thomas)	parterre	1	125
1762-06-01	Fagan (Barthélemy-Christophe)	parterre	1	125
1762-06-02	Belloy (Pierre Laurent de)	parterre	1	458
1762-06-02	Saurin (Bernard-Joseph)	parterre	1	458
1762-06-03	Voltaire (François-Marie Arouet dit)	parterre	1	124
1762-06-03	Boissy (Louis de)	parterre	1	124
1762-06-04	Molière (Jean-Baptiste Poquelin dit)	parterre	1	83
1762-06-04	Legrand (Marc-Antoine)	parterre	1	83
1762-06-05	Belloy (Pierre Laurent de)	parterre	1	558
1762-06-05	Saurin (Bernard-Joseph)	parterre	1	558
1762-06-06	Montfleury (Antoine Jacob dit)	parterre	1	111
1762-06-06	Boissy (Louis de)	parterre	1	111
1762-06-07	Palissot de Montenoy (Charles)	parterre	1	452
1762-06-07	Legrand (Marc-Antoine)	parterre	1	452
1762-06-09	Voltaire (François-Marie Arouet dit)	parterre	1	308
1762-06-09	Boissy (Louis de)	parterre	1	308
