date	author	title	ordering	register_num	receipts	representation	signatory	ouverture	cloture	free_access	firstrun	firstrun_perfnum	reprise	reprise_perfnum	newactor	actorrole	debut	ex_attendance	ex_representation	ex_place	image_volume	image_page
1789-10-24	Legrand (Marc-Antoine)	Galant coureur ou l'Ouvrage d'un moment (Le)	2	22		162	Naudet	f	f	f	f		f		""	""		""	""	""	155	327
1789-10-25	Voltaire (François-Marie Arouet dit)	Zaïre	1	23		163	Naudet	f	f	f	f		f		""	""		""	""	""	155	329
1789-10-25	Rochon de Chabannes (Marc-Antoine-Jacques)	Heureusement	2	23		163	Naudet	f	f	f	f		f		""	""		""	""	""	155	329
1789-10-26	Voltaire (François-Marie Arouet dit)	Adélaïde du Guesclin	1	24		164	Naudet	f	f	f	f		f		""	""		""	""	""	155	331
1789-10-26	Bret (Antoine)	École amoureuse (L')	2	24		164	Naudet	f	f	f	f		f		""	""		""	""	""	155	331
1789-10-27	Regnard (Jean-François)	Ménechmes ou les Jumeaux (Les)	1	25		165	Naudet	f	f	f	f		f		""	""		""	""	""	155	333
1789-10-27	Dancourt (Florent Carton dit)	Mari retrouvé (Le)	2	25		165	Naudet	f	f	f	f		f		""	""		""	""	""	155	333
1789-10-28	Crébillon (Prosper Jolyot de)	Rhadamiste et Zénobie	1	26		166	Naudet	f	f	f	f		f		""	""		""	""	""	155	335
1789-10-28	Boursault (Edme)	Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)	2	26		166	Naudet	f	f	f	f		f		""	""		""	""	""	155	335
1789-10-29	Regnard (Jean-François)	Joueur (Le)	1	27		167	Naudet	f	f	f	f		f		""	""		""	""	""	155	337
1789-10-29	Racine (Jean)	Plaideurs (Les)	2	27		167	Naudet	f	f	f	f		f		""	""		""	""	""	155	337
1789-10-30	Corneille (Pierre)	Cinna ou la Clémence d'Auguste	1	28		168	Naudet	f	f	f	f		f		""	""		""	""	""	155	339
1789-10-30	La Font (Joseph de)	Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.)	2	28		168	Naudet	f	f	f	f		f		""	""		""	""	""	155	339
1789-10-31	Voltaire (François-Marie Arouet dit)	Sémiramis	1	29		169	Naudet	f	f	f	f		f		""	""		""	""	""	155	341
1789-10-31	Destouches (Philippe Néricault dit)	Triple mariage (Le)	2	29		169	Naudet	f	f	f	f		f		""	""		""	""	""	155	341
1789-11-02	Belloy (Pierre Laurent de)	Zelmire	1	1		170	Naudet	f	f	f	f		f		""	""		""	""	""	155	343
1789-11-02	Dancourt (Florent Carton dit)	Été des coquettes (L')	2	1		170	Naudet	f	f	f	f		f		""	""		""	""	""	155	343
1789-11-03	Regnard (Jean-François)	Légataire universel (Le)	1	2		171	Naudet	f	f	f	f		f		""	""		""	""	""	155	345
1789-11-03	Molière (Jean-Baptiste Poquelin dit)	Médecin malgré lui (Le) / Le Médecin forcé (titre alt.)	2	2		171	Naudet	f	f	f	f		f		""	""		""	""	""	155	345
1789-11-04	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	3		172	Naudet	f	f	t	t	1	f		""	""		""	""	""	155	347
1789-11-04	Chamfort (Sébastien-Roch-Nicolas de)	Jeune indienne (La)	2	3		172	Naudet	f	f	f	f		f		""	""		""	""	""	155	347
1789-11-05	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	4		173	Naudet	f	f	t	t	2	f		""	""		""	""	""	155	349
1789-11-05	Du Fresny (Charles)	Esprit de contradiction (L')	2	4		173	Naudet	f	f	f	f		f		""	""		""	""	""	155	349
1789-11-06	Regnard (Jean-François)	Ménechmes ou les Jumeaux (Les)	1	5		174	Naudet	f	f	f	f		f		""	""		""	""	""	155	351
1789-11-06	Dancourt (Florent Carton dit)	Vacances (Les) / Les Vacances des procureurs (titre alt.)	2	5		174	Naudet	f	f	f	f		f		""	""		""	""	""	155	351
1789-11-07	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	6		175	Naudet	f	f	t	t	3	f		""	""		""	""	""	155	353
1789-11-07	Pont-de-Veyle (Antoine de Fériol, comte de)	Somnambule (Le)	2	6		175	Naudet	f	f	f	f		f		""	""		""	""	""	155	353
1789-11-08	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	7		176	Naudet	f	f	t	t	4	f		""	""		""	""	""	155	355
1789-11-08	Sedaine (Michel-Jean)	Gageure imprévue (La)	2	7		176	Naudet	f	f	f	f		f		""	""		""	""	""	155	355
1789-11-09	Molière (Jean-Baptiste Poquelin dit)	Misanthrope (Le)	1	8		177	Naudet	f	f	f	f		f		""	""	f	""	""	""	155	357
1789-11-09	Vaure (Jacques du) 	Le Faux savant ou l'Amant précepteur 	2	8		177	Naudet	f	f	f	f		f		""	""	f	""	""	""	155	357
1789-11-10	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	9		178	Naudet	f	f	t	t	5	f		""	""		""	""	""	155	359
1789-11-10	Dancourt (Florent Carton dit)	Tuteur amoureux (Le) ou Le Tuteur	2	9		178	Naudet	f	f	f	f		f		""	""		""	""	""	155	359
1789-11-11	Destouches (Philippe Néricault dit)	Glorieux (Le)	1	10		179	Naudet	f	f	f	f		f		""	""		""	""	""	155	361
1789-11-11	Lantier (Étienne François de)	Impatient (L')	2	10		179	Naudet	f	f	f	f		f		""	""		""	""	""	155	361
1789-11-12	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	180		11	Naudet	f	f	t	t	6	f		""	""		""	""	""	155	363
1789-11-12	Regnard (Jean-François)	Sérénade (La)	2	180		11	Naudet	f	f	f	f		f		""	""		""	""	""	155	363
1789-11-13	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	12		181	Naudet	f	f	f	f		f		""	""		""	""	""	155	365
1789-11-13	Collé (Charles)	Partie de chasse de Henri IV (La)	2	12		181	Naudet	f	f	f	f		f		""	""		""	""	""	155	365
1789-11-14	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	13		182	Naudet	f	f	t	t	7	f		""	""		""	""	""	155	367
1789-11-14	Dancourt (Florent Carton dit)	Vacances (Les) / Les Vacances des procureurs (titre alt.)	2	13		182	Naudet	f	f	f	f		f		""	""		""	""	""	155	367
1789-11-15	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	14		183	Naudet	f	f	t	t	8	f		""	""		""	""	""	155	369
1789-11-15	Dancourt (Florent Carton dit)	Fête de village ou les Bourgeoises de qualité (La)	2	14		183	Naudet	f	f	f	f		f		""	""		""	""	""	155	369
1789-11-16	Molière (Jean-Baptiste Poquelin dit)	Femmes savantes (Les)	1	15		184	Naudet	f	f	f	f		f		""	""		""	""	""	155	371
1789-11-16	Molière (Jean-Baptiste Poquelin dit)	George Dandin ou le Mari confondu	2	15		184	Naudet	f	f	f	f		f		""	""		""	""	""	155	371
1789-11-17	Molière (Jean-Baptiste Poquelin dit)	Dépit amoureux (Le)	1	16		185	Naudet	f	f	f	f		f		""	""		""	""	""	155	373
1789-11-17	Lesage (Alain-René)	Crispin rival de son maître	2	16		185	Naudet	f	f	f	f		f		""	""		""	""	""	155	373
1789-11-18	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	17		186	Naudet	f	f	t	t	9	f		""	""		""	""	""	155	375
1789-11-18	Rochon de Chabannes (Marc-Antoine-Jacques)	Heureusement	2	17		186	Naudet	f	f	f	f		f		""	""		""	""	""	155	375
1789-11-19	Crébillon (Prosper Jolyot de)	Rhadamiste et Zénobie	1	18		187	Naudet	f	f	f	f		f		""	""		""	""	""	155	377
1789-11-19	Cubières-Palmézeaux (Michel de)	Mort de Molière (La)	2	18		187	Naudet	f	f	t	t	1	f		""	""		""	""	""	155	377
1789-11-20	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	19		188	Naudet	f	f	t	t	10	f		""	""		""	""	""	155	379
1789-11-20	Forgeot (Nicolas-Julien)	Épreuves (Les)	2	19		188	Naudet	f	f	f	f		f		""	""		""	""	""	155	379
1789-11-21	Corneille (Pierre)	Menteur (Le)	1	20		189	Naudet	f	f	f	f		f		""	""		""	""	""	155	381
1789-11-21	Molière (Jean-Baptiste Poquelin dit)	École des maris (L')	2	20		189	Naudet	f	f	f	f		f		""	""		""	""	""	155	381
1789-11-22	Voltaire (François-Marie Arouet dit)	Oreste	1	21		190	Naudet	f	f	f	f		f		""	""		""	""	""	155	383
1789-11-22	Dorat (Claude-Joseph)	Feinte par amour (La)	2	21		190	Naudet	f	f	f	f		f		""	""		""	""	""	155	383
1789-11-23	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	22		191	Naudet	f	f	t	t	11	f		""	""		""	""	""	155	385
1789-11-23	Fagan (Barthélemy-Christophe)	Étourderie (L')	2	22		191	Naudet	f	f	f	f		f		""	""		""	""	""	155	385
1789-11-24	Regnard (Jean-François)	Légataire universel (Le)	1	23		192	Naudet	f	f	f	f		f		""	""		""	""	""	155	387
1789-11-24	Brueys (David-Augustin de)	Avocat Patelin (L')	2	23		192	Naudet	f	f	f	f		f		""	""		""	""	""	155	387
1789-11-25	Bièvre (François-Georges Maréchal, marquis de)	Séducteur (Le)	1	24		193	Naudet	f	f	f	f		f		""	""		""	""	""	155	389
1789-11-25	Destouches (Philippe Néricault dit)	Fausse Agnès ou le Poète campagnard (La)	2	24		193	Naudet	f	f	f	f		f		""	""		""	""	""	155	389
1789-11-26	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	25		194	Naudet	f	f	t	t	12	f		""	""		""	""	""	155	392
1789-11-26	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	Coupe enchantée (La)	2	25		194	Naudet	f	f	f	f		f		""	""		""	""	""	155	392
1789-11-27	La Chaussée (Pierre-Claude)	École des mères (L')	1	28		195	Naudet	f	f	f	f		f		""	""		""	""	""	155	393
1789-11-27	Fagan (Barthélemy-Christophe)	Originaux (Les) - Troisième partie des Caractères de Thalie	2	28		195	Naudet	f	f	f	f		f		""	""		""	""	""	155	393
1789-11-28	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	27		196	Naudet	f	f	t	t	13	f		""	""		""	""	""	155	395
1789-11-28	Barthe (Nicolas-Thomas)	Fausses infidélités (Les)	2	27		196	Naudet	f	f	f	f		f		""	""		""	""	""	155	395
1789-11-29	Corneille (Pierre)	Rodogune ou Rodogune, princesse des Parthes	1	28		197	Naudet	f	f	f	f		f		""	""		""	""	""	155	397
1789-11-29	Collé (Charles)	Partie de chasse de Henri IV (La)	2	28		197	Naudet	f	f	f	f		f		""	""		""	""	""	155	397
1789-11-30	Voltaire (François-Marie Arouet dit)	Adélaïde du Guesclin	1	29		198	Naudet	f	f	f	f		f		""	""		""	""	""	155	399
1789-11-30	Regnard (Jean-François)	Folies amoureuses (Les)	2	29		198	Naudet	f	f	f	f		f		""	""		""	""	""	155	399
1789-12-01	Molière (Jean-Baptiste Poquelin dit)	Avare (L')	1	1		199	Bellemont	f	f	f	f		f		""	""		""	""	""	155	401
1789-12-01	Lesage (Alain-René)	Crispin rival de son maître	2	1		199	Bellemont	f	f	f	f		f		""	""		""	""	""	155	401
1789-12-02	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	2		200	Bellemont	f	f	t	t	14	f		""	""		""	""	""	155	403
1789-12-02	Molière (Jean-Baptiste Poquelin dit)	Comtesse d'Escarbagnas (La)	2	2		200	Bellemont	f	f	f	f		f		""	""		""	""	""	155	403
1789-12-03	Molière (Jean-Baptiste Poquelin dit)	Misanthrope (Le)	1	3		201	Bellemont	f	f	f	f		f		""	""		""	""	""	155	405
1789-12-03	Molière (Jean-Baptiste Poquelin dit)	Amphitryon	2	3		201	Bellemont	f	f	f	f		f		""	""		""	""	""	155	405
1789-12-04	Molière (Jean-Baptiste Poquelin dit)	Femmes savantes (Les)	1	4		202	Bellemont	f	f	f	f		f		""	""		""	""	""	155	407
1789-12-04	La Font (Joseph de)	Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.)	2	4		202	Bellemont	f	f	f	f		f		""	""		""	""	""	155	407
1789-12-05	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	5		203	Bellemont	f	f	t	t	15	f		""	""		""	""	""	155	409
1789-12-05	Marivaux (Pierre de)	Legs (Le)	2	5		203	Bellemont	f	f	f	f		f		""	""		""	""	""	155	409
1789-12-06	Beaumarchais (Pierre-Augustin Caron de)	Barbier de Séville ou la Précaution inutile (Le)	1	6		204	Bellemont	f	f	f	f		f		""	""		""	""	""	155	411
1789-12-06	Du Fresny (Charles)	Esprit de contradiction (L')	2	6		204	Bellemont	f	f	f	f		f		""	""		""	""	""	155	411
1789-12-07	Collot d'Herbois	Il y a une bonne justice ou le Paysan magistrat	1	7		205	Bellemont	f	f	t	t	1	f		""	""		""	""	""	155	413
1789-12-07	Molière (Jean-Baptiste Poquelin dit)	Médecin malgré lui (Le) / Le Médecin forcé (titre alt.)	2	7		205	Bellemont	f	f	f	f		f		""	""		""	""	""	155	413
1789-12-09	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	8		206	Bellemont	f	f	t	t	16	f		""	""		""	""	""	155	415
1789-12-09	Dancourt (Florent Carton dit)	Mari retrouvé (Le)	2	8		206	Bellemont	f	f	f	f		f		""	""		""	""	""	155	415
1789-12-10	Collot d'Herbois	Il y a une bonne justice ou le Paysan magistrat	1	9		207	Bellemont	f	f	t	t	2	f		""	""		""	""	""	155	417
1789-12-10	Sedaine (Michel-Jean)	Gageure imprévue (La)	2	9		207	Bellemont	f	f	f	f		f		""	""		""	""	""	155	417
1789-12-11	Collin d'Harleville (Jean-François)	Inconstant (L')	1	10		208	Bellemont	f	f	f	f		f		""	""		""	""	""	155	419
1789-12-11	Boissy (Louis de)	Babillard (Le)	2	10		208	Bellemont	f	f	f	f		f		""	""		""	""	""	155	419
1789-12-12	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	11		209	Bellemont	f	f	t	t	17	f		""	""		""	""	""	155	421
1789-12-12	Dancourt (Florent Carton dit)	Galant jardinier (Le)	2	11		209	Bellemont	f	f	f	f		f		""	""		""	""	""	155	421
1789-12-13	Collot d'Herbois	Il y a une bonne justice ou le Paysan magistrat	1	12		210	Bellemont	f	f	t	t	3	f		""	""		""	""	""	155	423
1789-12-13	Destouches (Philippe Néricault dit)	Fausse Agnès ou le Poète campagnard (La)	2	12		210	Bellemont	f	f	f	f		f		""	""		""	""	""	155	423
1789-12-14	Racine (Jean)	Iphigénie ou Iphigénie en Aulide	1	13		211	Bellemont	f	f	f	f		f		""	""		""	""	""	155	425
1789-12-14	Beaumarchais (Pierre-Augustin Caron de)	Barbier de Séville ou la Précaution inutile (Le)	2	13		211	Bellemont	f	f	f	f		f		""	""		""	""	""	155	425
1789-12-15	Voltaire (François-Marie Arouet dit)	Enfant prodigue ou L'École de la jeunesse (L')	1	14		212	Bellemont	f	f	f	f		f		""	""		""	""	""	155	427
1789-12-15	Saint-Foix (Germain-François Poullain de)	Oracle (L')	2	14		212	Bellemont	f	f	f	f		f		""	""		""	""	""	155	427
1789-12-16	Collot d'Herbois	Il y a une bonne justice ou le Paysan magistrat	1	15		213	Bellemont	f	f	t	t	4	f		""	""		""	""	""	155	429
1789-12-16	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	2	15		213	Bellemont	f	f	f	f		f		""	""		""	""	""	155	429
1789-12-17	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	16		214	Bellemont	f	f	t	t	18	f		""	""		""	""	""	155	433
1789-12-17	Guyot de Merville (Michel)	Consentement forcé (Le)	2	16		214	Bellemont	f	f	f	f		f		""	""		""	""	""	155	433
1789-12-18	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	17		215	Bellemont	f	f	f	f		f		""	""		""	""	""	155	435
1789-12-19	Collot d'Herbois	Il y a une bonne justice ou le Paysan magistrat	1	18		216	Bellemont	f	f	t	t	5	f		""	""		""	""	""	155	437
1789-12-19	Molière (Jean-Baptiste Poquelin dit)	Amphitryon	2	18		216	Bellemont	f	f	f	f		f		""	""		""	""	""	155	437
1789-12-20	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	19		217	Bellemont	f	f	t	t	19	f		""	""		""	""	""	155	439
1789-12-20	Dancourt (Florent Carton dit)	Vacances (Les) / Les Vacances des procureurs (titre alt.)	2	19		217	Bellemont	f	f	f	f		f		""	""		""	""	""	155	439
1789-12-21	Molière (Jean-Baptiste Poquelin dit)	Dépit amoureux (Le)	1	20		218	Bellemont	f	f	f	f		f		""	""		""	""	""	155	441
1789-12-21	Molière (Jean-Baptiste Poquelin dit)	École des maris (L')	2	20		218	Bellemont	f	f	f	f		f		""	""		""	""	""	155	441
1789-12-22	Regnard (Jean-François)	Ménechmes ou les Jumeaux (Les)	1	21		219	Bellemont	f	f	f	f		f		""	""		""	""	""	155	443
1789-12-22	Molière (Jean-Baptiste Poquelin dit)	George Dandin ou le Mari confondu	2	21		219	Bellemont	f	f	f	f		f		""	""		""	""	""	155	443
1789-12-23	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	22		220	Bellemont	f	f	t	t	20	f		""	""		""	""	""	155	445
1789-12-23	Forgeot (Nicolas-Julien)	Épreuves (Les)	2	22		220	Bellemont	f	f	f	f		f		""	""		""	""	""	155	445
1789-12-26	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	23	3725.45	221	Bellemont	f	f	t	t	21	f		""	""		""	""	""	155	447
1789-12-26	Marivaux (Pierre de)	Legs (Le)	2	23	3725.45	221	Bellemont	f	f	f	f		f		""	""		""	""	""	155	447
1789-12-27	Racine (Jean), Moreau (Jean-Baptiste)	Athalie	1	24		222	Bellemont	f	f	f	f		f		""	""		""	""	""	155	449
1789-12-27	Dorat (Claude-Joseph)	Feinte par amour (La)	2	24		222	Bellemont	f	f	f	f		f		""	""		""	""	""	155	449
1789-12-28	Gouges (Olympe de)	Esclavage de nègres ou l'Heureux naufrage (L')	1	25		223	Bellemont	f	f	t	t	1	f		""	""		""	""	""	155	451
1789-12-28	Molière (Jean-Baptiste Poquelin dit)	École des maris (L')	2	25		223	Bellemont	f	f	f	f		f		""	""		""	""	""	155	451
1789-12-29	Molière (Jean-Baptiste Poquelin dit)	Avare (L')	1	26		224	Bellemont	f	f	f	f		f		""	""		""	""	""	155	453
1789-12-29	La Font (Joseph de)	Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.)	2	26		224	Bellemont	f	f	f	f		f		""	""		""	""	""	155	453
1789-12-30	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	27		225	Bellemont	f	f	t	t	22	f		""	""		""	""	""	155	455
1789-12-30	Poisson (Philippe)	Impromptu de campagne (L')	2	27		225	Bellemont	f	f	f	f		f		""	""		""	""	""	155	455
1789-12-31	Gouges (Olympe de)	Esclavage de nègres ou l'Heureux naufrage (L')	1	28		226	Bellemont	f	f	t	t	2	f		""	""		""	""	""	155	457
1789-12-31	Vaure (Jacques du) 	Le Faux savant ou l'Amant précepteur 	2	28		226	Bellemont	f	f	f	f		f		""	""		""	""	""	155	457
1790-01-01	Collé (Charles)	Partie de chasse de Henri IV (La)	1	1		227	Bellemont	f	f	f	f		f		""	""		""	""	""	155	459
1790-01-01	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	1		227	Bellemont	f	f	t	t	1	f		""	""		""	""	""	155	459
1790-01-02	Gouges (Olympe de)	Esclavage de nègres ou l'Heureux naufrage (L')	1	2		228	Bellemont	f	f	t	t	3	f		""	""		""	""	""	155	461
1790-01-02	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	2	2		228	Bellemont	f	f	f	f		f		""	""		""	""	""	155	461
1790-01-03	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	3		229	Bellemont	f	f	t	t	23	f		""	""		""	""	""	155	464
1790-01-03	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	Coupe enchantée (La)	2	3		229	Bellemont	f	f	f	f		f		""	""		""	""	""	155	464
1790-01-04	Fenouillot de Falbaire de Quingey (Charles-Georges)	Honnête criminel ou l'Amour filial (L')	1	4		230	Bellemont	f	f	t	t	1	f		""	""		""	""	""	155	465
1790-01-04	Legrand (Marc-Antoine)	Épreuve réciproque (L')	2	4		230	Bellemont	f	f	f	f		f		""	""		""	""	""	155	465
1790-01-05	Voltaire (François-Marie Arouet dit)	Alzire ou les Américains	1	5		231	Bellemont	f	f	f	f		f		""	""		""	""	""	155	467
1790-01-05	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	5		231	Bellemont	f	f	t	t	2	f		""	""		""	""	""	155	467
1790-01-06	Racine (Jean), Moreau (Jean-Baptiste)	Athalie	1	6		232	Bellemont	f	f	f	f		f		""	""		""	""	""	155	469
1790-01-06	Molière (Jean-Baptiste Poquelin dit)	Monsieur de Pourceaugnac	2	6		232	Bellemont	f	f	f	f		f		""	""		""	""	""	155	469
1790-01-07	Fenouillot de Falbaire de Quingey (Charles-Georges)	Honnête criminel ou l'Amour filial (L')	1	7		233	Bellemont	f	f	t	t	2	f		""	""		""	""	""	155	471
1790-01-07	Pont-de-Veyle (Antoine de Fériol, comte de)	Somnambule (Le)	2	7		233	Bellemont	f	f	f	f		f		""	""		""	""	""	155	471
1790-01-08	Regnard (Jean-François)	Ménechmes ou les Jumeaux (Les)	1	8		234	Bellemont	f	f	f	f		f		""	""		""	""	""	155	473
1790-01-08	Molière (Jean-Baptiste Poquelin dit)	Médecin malgré lui (Le) / Le Médecin forcé (titre alt.)	2	8		234	Bellemont	f	f	f	f		f		""	""		""	""	""	155	473
1790-01-09	Racine (Jean)	Iphigénie ou Iphigénie en Aulide	1	9		235	Bellemont	f	f	f	f		f		""	""		""	""	""	155	475
1790-01-09	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	9		235	Bellemont	f	f	t	t	3	f		""	""		""	""	""	155	475
1790-01-10	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	10		236	Bellemont	f	f	f	f		f		""	""		""	""	""	155	477
1790-01-11	Fenouillot de Falbaire de Quingey (Charles-Georges)	Honnête criminel ou l'Amour filial (L')	1	11		237	Bellemont	f	f	t	t	3	f		""	""		""	""	""	155	479
1790-01-11	Fagan (Barthélemy-Christophe)	Étourderie (L')	2	11		237	Bellemont	f	f	f	f		f		""	""		""	""	""	155	479
1790-01-12	Voltaire (François-Marie Arouet dit)	Sémiramis	1	12		238	Bellemont	f	f	f	f		f		""	""		""	""	""	155	481
1790-01-12	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	12		238	Bellemont	f	f	t	t	4	f		""	""		""	""	""	155	481
1790-01-13	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	13		239	Bellemont	f	f	t	t	24	f		""	""		""	""	""	155	483
1790-01-13	Fagan (Barthélemy-Christophe)	Étourderie (L')	2	13		239	Bellemont	f	f	f	f		f		""	""		""	""	""	155	483
1790-01-14	Fenouillot de Falbaire de Quingey (Charles-Georges)	Honnête criminel ou l'Amour filial (L')	1	14		240	Bellemont	f	f	t	t	4	f		""	""		""	""	""	155	485
1790-01-14	Collé (Charles)	Partie de chasse de Henri IV (La)	2	14		240	Bellemont	f	f	f	f		f		""	""		""	""	""	155	485
1790-01-15	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	15		241	Bellemont	f	f	t	t	25	f		""	""		""	""	""	155	487
1790-01-15	Destouches (Philippe Néricault dit)	Fausse Agnès ou le Poète campagnard (La)	2	15		241	Bellemont	f	f	f	f		f		""	""		""	""	""	155	487
1790-01-16	Voltaire (François-Marie Arouet dit)	Fanatisme ou Mahomet le prophète (Le)	1	16		242	Bellemont	f	f	f	f		f		""	""		""	""	""	155	489
1790-01-16	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	16		242	Bellemont	f	f	t	t	5	f		""	""		""	""	""	155	489
1790-01-17	Fenouillot de Falbaire de Quingey (Charles-Georges)	Honnête criminel ou l'Amour filial (L')	1	17		243	Bellemont	f	f	t	t	5	f		""	""		""	""	""	155	491
1790-01-17	Collé (Charles)	Partie de chasse de Henri IV (La)	2	17		243	Bellemont	f	f	f	f		f		""	""		""	""	""	155	491
1790-01-18	Piron (Alexis)	Métromanie ou le Poète (La)	1	18		244	Bellemont	f	f	f	f		f		""	""		""	""	""	155	493
1790-01-18	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	18		244	Bellemont	f	f	t	t	6	f		""	""		""	""	""	155	493
1790-01-19	Laya (Jean-Louis)	Dangers de l'opinion (Les)	1	19		245	Bellemont	f	f	t	t	1	f		""	""		""	""	""	155	495
1790-01-19	Legrand (Marc-Antoine)	Épreuve réciproque (L')	2	19		245	Bellemont	f	f	f	f		f		""	""		""	""	""	155	495
1790-01-20	Laya (Jean-Louis)	Dangers de l'opinion (Les)	1	20		246	Bellemont	f	f	t	t	2	f		""	""		""	""	""	155	497
1790-01-20	Destouches (Philippe Néricault dit)	Triple mariage (Le)	2	20		246	Bellemont	f	f	f	f		f		""	""		""	""	""	155	497
1790-01-21	Voltaire (François-Marie Arouet dit)	Tancrède	1	21		247	Bellemont	f	f	f	f		f		""	""		""	""	""	155	499
1790-01-21	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	21		247	Bellemont	f	f	t	t	6	f		""	""		""	""	""	155	499
1790-01-22	La Chaussée (Pierre-Claude)	Gouvernante (La)	1	22		248	Bellemont	f	f	f	f		f		""	""		""	""	""	155	501
1790-01-22	Saint-Foix (Germain-François Poullain de)	Oracle (L')	2	22		248	Bellemont	f	f	f	f		f		""	""		""	""	""	155	501
1790-01-23	Fenouillot de Falbaire de Quingey (Charles-Georges)	Honnête criminel ou l'Amour filial (L')	1	23		249	Bellemont	f	f	t	t	6	f		""	""		""	""	""	155	503
1790-01-23	Boursault (Edme)	Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)	2	23		249	Bellemont	f	f	f	f		f		""	""		""	""	""	155	503
1790-01-24	Longepierre (Hilaire-Bernard de)	Médée ou Médée et Jason	1	24		250	Bellemont	f	f	f	f		f		""	""		""	""	""	155	505
1790-01-24	Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)	Réveil d'Épiménide à Paris (Le)	2	24		250	Bellemont	f	f	t	t	7	f		""	""		""	""	""	155	505
1790-01-25	Laya (Jean-Louis)	Dangers de l'opinion (Les)	1	25		251	Bellemont	f	f	t	t	3	f		""	""		""	""	""	155	507
1790-01-25	Chamfort (Sébastien-Roch-Nicolas de)	Marchand de Smyrne (Le)	2	25		251	Bellemont	f	f	f	f		f		""	""		""	""	""	155	507
1790-01-26	Collin d'Harleville (Jean-François)	Inconstant (L')	1	26		252	Bellemont	f	f	f	f		f		""	""		""	""	""	155	509
1790-01-26	Regnard (Jean-François)	Folies amoureuses (Les)	2	26		252	Bellemont	f	f	f	f		f		""	""		""	""	""	155	509
1790-01-27	Chénier (Marie-Joseph de)	Charles IX ou l'École des rois	1	27		253	Bellemont	f	f	t	t	29	f		""	""	f	MM. les Premiers Gentilshommes de la Chambre	Pour les pauvres	""	155	511
